id,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year
11329,0.500124,60000000,80154140,Runaway Jury,127,Drama|Thriller,2003-10-09,180,6.8,2003
504,0.490565,8000000,60378584,Monster,110,Crime|Drama,2003-11-16,216,6.8,2003
10678,0.476487,20000000,132675402,Bringing Down The House,105,Comedy,2003-03-07,85,5.3,2003
8046,0.470814,54000000,7266209,Gigli,121,Drama,2003-08-01,48,3.8,2003
10152,0.46067299999999994,19000000,39267515,Dumb and Dumberer: When Harry Met Lloyd,85,Comedy,2003-06-13,110,4.2,2003
14926,0.439958,20000000,37095657,Uptown Girls,92,Comedy,2003-08-15,108,6.2,2003
11615,0.431188,50000000,38955598,The Life of David Gale,130,Drama|Thriller|Crime,2003-02-21,246,7.2,2003
1807,0.42697700000000005,3000000,10012022,Elephant,81,Drama|Crime,2003-05-18,186,7.1,2003
11059,0.422393,7000000,13818181,House of the Dead,90,Horror|Action|Thriller,2003-04-11,35,3.4,2003
1088,0.421807,8000000,41400000,Whale Rider,101,Drama|Family,2003-01-30,46,6.7,2003
2662,0.407552,7000000,16829545,House of 1000 Corpses,89,Horror,2003-04-11,140,5.8,2003
9582,0.403468,20000000,17432163,A Guy Thing,101,Comedy|Romance,2003-01-17,46,5.3,2003
13920,0.388875,32000000,52277485,Radio,109,Drama,2003-10-24,75,7.1,2003
237,0.383686,6400000,2500000,Young Adam,93,Drama|Thriller|Crime|Romance,2003-09-26,16,5.9,2003
11375,0.36744,75000000,51142659,Hollywood Homicide,116,Action|Adventure|Comedy|Thriller,2003-06-09,76,4.8,2003
302,0.366218,7800000,22441323,Swimming Pool,102,Thriller|Crime,2003-05-18,68,6.2,2003
13370,0.360105,6000000,18750246,A Mighty Wind,91,Comedy|Music,2003-04-16,33,6.5,2003
22309,0.346215,15000000,30238577,The Fighting Temptations,122,Comedy|Music|Romance,2003-09-17,22,5.3,2003
16941,0.33970900000000004,5000000,4856298,Intermission,105,Romance|Action|Comedy|Crime|Mystery,2003-08-29,21,5.5,2003
8696,0.28941500000000003,10000000,96542059,Calendar Girls,108,Comedy,2003-09-02,46,6.5,2003
321,0.276911,4361898,3031801,Mambo Italiano,92,Comedy|Romance,2003-06-06,13,5.2,2003
10923,0.27518400000000004,28000000,58795814,Agent Cody Banks,102,Action,2003-03-12,161,4.9,2003
12253,0.264295,24000000,23510601,Biker Boyz,110,Action|Drama,2003-01-31,30,5.8,2003
24982,0.25338099999999997,13000000,17040871,Ghosts of the Abyss,92,Family|Documentary,2003-04-10,23,6.7,2003
1792,0.34975100000000003,55000000,33828318,Stuck on You,118,Comedy,2003-12-10,104,4.8,2003
52036,0.371487,15000000,2281585,The Company,112,Drama|Thriller,2003-09-10,12,4.9,2003
10629,0.193661,17000000,1569918,Veronica Guerin,98,Drama|Crime|Thriller,2003-07-11,26,6.7,2003
36658,0.175002,110000000,214948780,X2,133,Adventure|Action|Science Fiction|Thriller,2003-04-24,2222,6.7,2003
4997,0.161748,5000000,2466444,Wonderland,104,Crime|Drama|Mystery|Thriller,2003-10-23,23,6.4,2003
17813,0.143004,30000000,15368897,Alex & Emma,96,Comedy|Romance,2003-06-16,43,5.0,2003
31246,0.135161999999999,12000000,4922166,From Justin to Kelly,90,Comedy|Romance,2003-06-20,12,3.5,2003
28200,0.098984,7000000,10000000,Sylvia,109,Drama|Romance,2003-10-17,17,5.6,2003
597,4.355219,200000000,1845034188,Titanic,194,Drama|Romance|Thriller,1997-11-18,4654,7.3,1997
11970,3.4889099999999997,85000000,252712101,Hercules,93,Animation|Family|Fantasy|Adventure|Comedy,1997-06-26,909,7.0,1997
607,3.153414,90000000,589390539,Men in Black,98,Action|Adventure|Comedy|Science Fiction,1997-07-01,2864,6.7,1997
782,3.077454,36000000,12532777,Gattaca,106,Thriller|Science Fiction|Mystery|Romance,1997-09-07,1117,7.3,1997
18,2.972972,90000000,263920180,The Fifth Element,126,Adventure|Fantasy|Action|Thriller|Science Fiction,1997-05-07,2649,7.1,1997
415,2.6047990000000003,125000000,238207122,Batman & Robin,125,Action|Crime|Fantasy|Science Fiction,1997-06-20,828,4.4,1997
714,2.391809,110000000,333011068,Tomorrow Never Dies,119,Adventure|Action|Thriller,1997-12-11,565,5.9,1997
489,2.2020869999999997,10000000,225933435,Good Will Hunting,126,Drama,1997-12-05,1592,7.7,1997
184,2.113737,12000000,39673162,Jackie Brown,154,Action|Crime|Drama|Thriller,1997-12-24,763,7.1,1997
8078,2.064658,70000000,162000000,Alien: Resurrection,109,Science Fiction|Horror|Action,1997-11-12,712,5.9,1997
2649,2.01227,50000000,109423648,The Game,129,Drama|Thriller|Mystery,1997-09-12,851,7.3,1997
8413,1.949225,60000000,26673242,Event Horizon,96,Horror|Science Fiction|Mystery,1997-08-15,358,6.2,1997
9444,1.929641,53000000,139804348,Anastasia,94,Animation|Family,1997-11-20,806,7.2,1997
9714,1.623577,32000000,79082515,Home Alone 3,102,Comedy|Family,1997-12-12,331,5.2,1997
816,1.616191,16500000,67683989,Austin Powers: International Man of Mystery,94,Science Fiction|Comedy|Crime,1997-05-02,581,6.3,1997
563,1.5528600000000001,105000000,121214377,Starship Troopers,129,Adventure|Action|Thriller|Science Fiction,1997-11-06,929,6.5,1997
9427,1.4125159999999999,3500000,257850122,The Full Monty,91,Comedy,1997-08-13,163,6.4,1997
1701,1.368403,75000000,224012234,Con Air,115,Action|Thriller|Crime,1997-06-01,728,6.5,1997
754,1.330225,80000000,245676146,Face/Off,138,Action|Crime|Science Fiction|Thriller,1997-06-27,955,6.7,1997
9366,1.308461,35000000,41954997,Donnie Brasco,127,Crime|Drama|Thriller,1997-02-27,615,7.2,1997
3597,1.307058,17000000,125586134,I Know What You Did Last Summer,100,Horror|Thriller|Mystery,1997-10-17,348,5.5,1997
1813,1.272247,57000000,152944660,The Devil's Advocate,144,Drama|Horror|Mystery|Thriller,1997-10-17,717,6.9,1997
9360,1.231579,45000000,136885767,Anaconda,89,Adventure|Horror|Thriller,1997-04-11,331,4.7,1997
9619,1.176223,116000000,178127760,Dante's Peak,108,Action|Adventure|Thriller,1997-02-07,216,5.5,1997
1639,1.172353,160000000,164508066,Speed 2: Cruise Control,121,Action|Adventure|Thriller,1997-06-12,233,4.4,1997
2118,1.123404,35000000,126216940,L.A. Confidential,138,Crime|Drama|Mystery|Thriller,1997-09-19,728,7.5,1997
4233,1.1091010000000001,24000000,172363301,Scream 2,120,Horror|Mystery,1997-12-09,442,6.0,1997
1624,1.087383,45000000,181000000,Liar Liar,86,Comedy,1997-03-21,774,6.2,1997
686,1.0374379999999999,90000000,171120329,Contact,150,Drama|Science Fiction|Mystery,1997-07-11,745,6.9,1997
9769,1.031334,62000000,1060056,Lolita,137,Drama|Romance,1997-09-27,120,6.9,1997
11975,1.008461,40000000,45916769,The Rainmaker,135,Drama|Crime|Thriller,1997-11-18,113,6.5,1997
4824,0.9814219999999999,60000000,159330280,The Jackal,124,Action|Thriller|Adventure|Crime,1997-11-13,295,6.0,1997
9574,0.96047,80000000,177977226,Flubber,93,Comedy|Family|Science Fiction,1997-11-26,385,5.1,1997
10003,0.9386110000000001,68000000,118063304,The Saint,116,Thriller|Action|Romance|Science Fiction|Adventure,1997-04-03,161,6.0,1997
8834,0.936736,75000000,136982834,Conspiracy Theory,135,Action|Drama|Mystery|Thriller,1997-08-07,243,6.4,1997
9772,0.933349,85000000,315156409,Air Force One,124,Action|Thriller,1997-07-23,474,6.1,1997
586,0.855982,15000000,64256513,Wag the Dog,97,Comedy|Drama,1997-12-25,120,6.6,1997
2898,0.855087,50000000,314178011,As Good as It Gets,139,Comedy|Romance,1997-12-19,480,7.0,1997
2163,0.8353360000000001,36000000,50159144,Breakdown,95,Drama|Action|Thriller,1997-05-02,84,6.5,1997
978,0.824965,70000000,131457682,Seven Years in Tibet,136,History|Drama|Adventure|War,1997-09-12,342,6.9,1997
8874,0.797298,38000000,299288605,My Best Friend's Wedding,105,Comedy|Romance,1997-06-19,336,6.3,1997
4995,0.778274,15000000,43101594,Boogie Nights,155,Drama,1997-09-11,438,7.3,1997
638,0.776305,15000000,3675201,Lost Highway,134,Drama|Thriller|Mystery,1997-01-15,263,7.3,1997
9770,0.7618699999999989,50000000,10541523,Mad City,114,Action|Drama|Thriller,1997-11-07,36,5.3,1997
1281,0.742726,18000000,251212670,Bean,85,Comedy,1997-07-29,297,6.3,1997
4477,0.737243,90000000,140807547,The Devil's Own,107,Crime|Thriller|Drama,1997-03-12,147,5.8,1997
9437,0.712173,27000000,60527873,Kiss the Girls,115,Drama|Mystery|Thriller|Crime,1997-10-03,170,6.1,1997
66,0.708978,50000000,50068310,Absolute Power,121,Crime|Drama|Thriller,1997-02-14,91,6.2,1997
11419,0.7065359999999989,25000000,36400360,Vegas Vacation,93,Comedy,1997-02-13,69,6.1,1997
10155,0.706041,19000000,6682098,U Turn,125,Thriller,1997-10-03,76,6.6,1997
4961,0.6853819999999989,30000000,25480490,Mimic,105,Fantasy|Horror|Thriller,1997-08-22,99,5.3,1997
6072,0.6830510000000001,20000000,5716080,One Eight Seven,119,Drama|Thriller,1997-07-29,67,6.4,1997
10336,0.676667,40000000,87840042,Spawn,96,Action|Adventure|Fantasy|Horror|Science Fiction,1997-07-31,183,5.0,1997
9746,0.660297,28000000,5684789,Kundun,134,Drama,1997-12-25,34,7.1,1997
9922,0.648088,80000000,17626234,The Postman,177,Drama|Adventure,1997-12-25,148,6.1,1997
4421,0.638429,50000000,48169156,G.I. Jane,125,Action|Drama,1997-08-22,208,6.0,1997
11015,0.636839,60000000,33956608,The Relic,110,Horror|Thriller|Mystery,1997-01-10,57,5.7,1997
14289,0.5305439999999989,60000000,16000000,Fire Down Below,105,Action|Adventure|Crime|Thriller,1997-09-05,34,5.0,1997
6283,0.512273,38000000,122417389,MouseHunt,98,Comedy|Family,1997-12-19,134,6.1,1997
10217,0.511529,5000000,3263585,The Sweet Hereafter,112,Drama,1997-05-14,41,6.4,1997
2142,0.473762,15000000,44862187,Cop Land,104,Action|Crime|Drama,1997-08-15,185,6.5,1997
16052,0.46602,20000000,60000000,Selena,127,Documentary|Drama,1997-03-21,82,6.9,1997
6116,0.46490699999999996,25000000,100000000,Spice World - The Movie,93,Adventure|Fantasy|Drama|Comedy|Music,1997-12-19,65,5.2,1997
68924,0.463524,18000000,8038061,The Ice Storm,112,Drama,1997-09-27,67,6.3,1997
20737,0.436806,3000000,23144499,Air Bud,98,Comedy|Family|Drama,1997-08-01,50,5.3,1997
24662,0.425112,32000000,3566637,Cats Don't Dance,75,Animation|Comedy|Family|Music,1997-03-26,10,7.1,1997
9823,1.086558,30000000,51376861,Mortal Kombat: Annihilation,95,Action|Fantasy|Science Fiction,1997-11-21,118,3.9,1997
8860,0.447075,55000000,31987563,Metro,117,Action|Adventure|Comedy|Crime|Thriller,1997-01-16,64,5.3,1997
10351,0.401471,5000000,15738769,Wishmaster,90,Horror,1997-09-19,41,5.4,1997
10371,0.362661,35000000,31611225,For Richer or Poorer,115,Comedy,1997-12-11,23,5.8,1997
6499,0.223994,10000000,17979739,Turbo: A Power Rangers Movie,99,Action|Adventure|Family|Fantasy|Science Fiction,1997-03-27,33,4.6,1997
9414,0.37438,20000000,13801755,The Man Who Knew Too Little,97,Comedy|Thriller|Crime|Action,1997-11-14,64,6.5,1997
34314,0.364359,55000000,11466088,Turbulence,100,Action|Thriller|Crime,1997-01-09,23,5.3,1997
8854,0.345909,16000000,1686429,Steel,97,Science Fiction|Action|Adventure,1997-08-15,19,4.3,1997
9403,0.325869,28000000,41230799,Private Parts,109,Comedy|Drama,1997-03-07,38,6.6,1997
12628,0.056389999999999996,12000000,4000000,Playing God,94,Drama|Action|Thriller|Crime,1997-10-17,15,5.7,1997
9413,0.285559,19000000,44332015,Picture Perfect,105,Comedy|Romance,1997-08-01,57,5.2,1997
34309,0.263311,25000000,11838218,Most Wanted,99,Action|Thriller,1997-10-10,12,6.0,1997
8197,0.245162,35000000,25105255,Midnight in the Garden of Good and Evil,155,Crime|Drama|Mystery|Thriller,1997-11-21,76,6.4,1997
9406,0.22315100000000002,22000000,26570463,An American Werewolf in Paris,105,Horror|Comedy,1997-12-25,68,5.3,1997
11831,0.22136,36000000,74000000,Amistad,155,Drama|History|Mystery,1997-12-03,167,6.6,1997
31662,0.214637,6000000,6330054,Affliction,114,Drama,1997-08-28,20,5.0,1997
25624,0.212272,30000000,13130349,Rosewood,140,Drama|History,1997-02-21,14,6.0,1997
330,0.21055,73000000,229074524,The Lost World: Jurassic Park,129,Adventure|Action|Science Fiction,1997-05-23,1655,6.1,1997
10871,0.20686300000000002,37000000,6482195,Switchback,118,Action|Adventure|Mystery|Thriller,1997-10-31,20,5.7,1997
39385,0.158203,4000000,29456000,La v̩rit̩ si je mens !,100,Comedy,1997-04-01,59,6.4,1997
109445,6.112766000000001,150000000,1274219009,Frozen,102,Animation|Adventure|Family,2013-11-27,3369,7.5,2013
49047,5.2427529999999996,105000000,716392705,Gravity,91,Science Fiction|Thriller|Drama,2013-09-27,3775,7.4,2013
76338,5.1119,170000000,479765000,Thor: The Dark World,112,Action|Adventure|Fantasy,2013-10-29,3025,6.8,2013
68721,4.946136,200000000,1215439994,Iron Man 3,130,Action|Adventure|Science Fiction,2013-04-18,6882,6.9,2013
75656,4.942928,75000000,117698894,Now You See Me,115,Thriller|Crime,2013-05-29,3453,7.3,2013
101299,4.921275,130000000,847423452,The Hunger Games: Catching Fire,146,Science Fiction|Thriller|Action|Adventure,2013-11-15,4269,7.4,2013
106646,4.877927,100000000,392000694,The Wolf of Wall Street,180,Crime|Drama|Comedy,2013-12-25,4027,7.9,2013
68726,4.705208,180000000,407602906,Pacific Rim,131,Action|Science Fiction|Adventure,2013-07-11,3590,6.7,2013
75612,4.4059230000000005,120000000,286168572,Oblivion,126,Action|Science Fiction|Adventure|Mystery,2013-04-10,3729,6.3,2013
57158,4.310786,250000000,958400000,The Hobbit: The Desolation of Smaug,161,Adventure|Fantasy,2013-12-11,2952,7.6,2013
49521,3.97246,225000000,662845518,Man of Steel,143,Action|Adventure|Fantasy|Science Fiction,2013-06-12,4729,6.5,2013
152601,3.951582,23000000,47351251,Her,126,Romance|Science Fiction|Drama,2013-12-18,2422,7.8,2013
93456,3.928789,76000000,970761885,Despicable Me 2,98,Animation|Comedy|Family,2013-06-25,3436,7.0,2013
54138,3.8773419999999996,190000000,467365246,Star Trek Into Darkness,132,Action|Adventure|Science Fiction,2013-05-05,3363,7.4,2013
76203,3.6255290000000002,20000000,187000000,12 Years a Slave,134,Drama|History,2013-10-18,2241,7.9,2013
87421,3.518275,38000000,98337295,Riddick,119,Science Fiction|Action|Thriller,2013-09-02,1530,6.2,2013
138843,3.4723580000000003,13000000,318000141,The Conjuring,112,Horror|Thriller,2013-07-18,1910,7.4,2013
64682,3.200427,105000000,351040419,The Great Gatsby,143,Drama|Romance,2013-05-10,2403,7.2,2013
68724,2.951594,115000000,286140700,Elysium,109,Science Fiction|Action|Drama|Thriller,2013-08-07,2366,6.5,2013
47964,2.815499,92000000,304654182,A Good Day to Die Hard,98,Action|Thriller,2013-02-06,3003,5.2,2013
158015,2.811403,3000000,89328627,The Purge,86,Science Fiction|Horror|Thriller,2013-05-31,1522,5.8,2013
62211,2.643496,200000000,743559607,Monsters University,104,Animation|Family,2013-06-20,2251,7.0,2013
72190,2.604638,200000000,531865000,World War Z,116,Action|Drama|Horror|Science Fiction|Thriller,2013-06-20,3822,6.7,2013
116745,2.497001,90000000,188133322,The Secret Life of Walter Mitty,114,Adventure|Comedy|Drama|Fantasy,2013-12-18,2221,7.0,2013
80274,2.476989,110000000,125537191,Ender's Game,114,Science Fiction|Action|Adventure,2013-10-23,1608,6.6,2013
138832,2.443357,37000000,269994119,We're the Millers,110,Comedy|Crime,2013-08-07,1960,6.9,2013
136400,2.196946,61000000,131940411,2 Guns,109,Action|Crime|Drama|Comedy|Thriller,2013-08-02,1185,6.6,2013
96721,2.119986,38000000,90247624,Rush,123,Drama|Action,2013-09-02,1472,7.7,2013
72559,2.1092470000000003,130000000,371876278,G.I. Joe: Retaliation,110,Adventure|Action|Science Fiction|Thriller,2013-03-26,2615,5.4,2013
86829,2.070019,11000000,32935319,Inside Llewyn Davis,105,Drama|Music,2013-10-06,550,7.1,2013
117263,2.063266,70000000,161025640,Olympus Has Fallen,120,Action|Thriller,2013-03-20,2403,6.2,2013
76285,2.032753,90000000,174578751,Percy Jackson: Sea of Monsters,106,Adventure|Family|Fantasy,2013-08-07,1039,5.9,2013
146233,2.032167,46000000,122126687,Prisoners,153,Drama|Thriller|Crime,2013-09-18,1826,7.8,2013
168672,2.024873,40000000,251171807,American Hustle,138,Drama|Crime,2013-12-12,1861,6.8,2013
82654,1.999054,35000000,116980662,Warm Bodies,97,Horror|Comedy|Romance,2013-01-31,1964,6.4,2013
60304,1.92107,50000000,224803475,Hansel & Gretel: Witch Hunters,88,Fantasy|Horror|Action,2013-01-17,2564,5.7,2013
64686,1.91745,175000000,150962475,47 Ronin,118,Action|Adventure|Fantasy,2013-12-06,940,5.8,2013
123553,1.875017,60000000,90565421,The Mortal Instruments: City of Bones,130,Action|Adventure|Drama|Mystery|Romance,2013-08-21,1020,6.2,2013
116711,1.874575,100000000,268426634,Epic,102,Animation|Adventure|Family|Fantasy,2013-05-15,857,6.4,2013
193756,1.821423,40000000,149295601,Lone Survivor,121,Action|Drama|Thriller|War,2013-12-24,1101,7.4,2013
152532,1.765514,5000000,55198285,Dallas Buyers Club,117,Drama|History,2013-09-07,1831,7.8,2013
49524,1.6898689999999899,130000000,61648500,R.I.P.D.,96,Fantasy|Action|Comedy|Crime,2013-07-18,876,5.3,2013
151960,1.6531639999999999,50000000,219788712,Planes,91,Animation|Family|Adventure|Comedy,2013-08-09,427,5.7,2013
122081,1.626627,5000000,31724284,Spring Breakers,94,Drama|Crime,2013-01-24,996,5.0,2013
158011,1.5590760000000001,13000000,68572378,The Call,94,Thriller,2013-03-14,960,6.6,2013
109428,1.5264659999999999,17000000,97542952,Evil Dead,91,Horror,2013-04-05,1254,6.3,2013
137093,1.496605,28000000,134402450,Last Vegas,105,Comedy,2013-10-31,563,6.4,2013
112205,1.4833290000000001,30000000,36894225,The Family,111,Crime|Comedy|Action,2013-09-13,710,6.1,2013
97367,1.454579,15000000,35485608,The Place Beyond the Pines,140,Drama|Crime,2013-03-20,1116,6.7,2013
109418,1.447973,80000000,246984278,Grown Ups 2,100,Comedy,2013-07-11,806,5.9,2013
109439,1.439458,103000000,362000072,The Hangover Part III,100,Comedy,2013-05-23,2010,6.0,2013
49519,1.432796,135000000,585178928,The Croods,98,Adventure|Animation|Comedy|Family|Fantasy,2013-03-20,1755,6.8,2013
204082,1.419386,22000000,43058898,Homefront,100,Action|Thriller,2013-11-27,618,6.4,2013
107846,1.41459,50000000,122915111,Escape Plan,115,Action|Thriller,2013-10-09,1114,6.7,2013
133805,1.412233,30000000,82394288,Carrie,100,Drama|Horror,2013-10-16,897,5.8,2013
109424,1.40572,55000000,95000000,Captain Phillips,134,Action|Drama|Thriller,2013-10-10,1729,7.7,2013
109091,1.388168,25000000,71009334,The Counselor,117,Thriller|Crime|Drama,2013-10-25,497,4.9,2013
117251,1.375772,150000000,205366737,White House Down,131,Action|Drama|Thriller,2013-06-27,1371,6.4,2013
198277,1.3666989999999999,8000000,63464861,Begin Again,104,Comedy|Music|Romance|Drama,2013-09-07,880,7.2,2013
87567,1.3635629999999999,35000000,21819348,The Big Wedding,90,Comedy,2013-04-25,283,5.6,2013
209189,1.358934,12000000,1456675,Life of Crime,94,Comedy|Crime,2013-09-14,94,5.6,2013
81005,1.3317,195000000,197687603,Jack the Giant Slayer,114,Action|Family|Fantasy,2013-02-27,2186,5.5,2013
146238,1.321896,30000000,62616646,Runner Runner,91,Crime|Thriller|Drama,2013-09-24,413,5.5,2013
70074,1.319947,55000000,9489829,Bullet to the Head,92,Action|Crime|Thriller,2013-01-31,347,5.2,2013
212716,1.316881,11000000,7847000,What If,93,Drama|Comedy|Romance,2013-09-07,482,6.7,2013
146239,1.30454,26000000,51164106,Delivery Man,105,Comedy,2013-10-10,377,6.1,2013
109414,1.302011,32000000,126041322,This Is the End,107,Action|Comedy,2013-06-12,1687,6.2,2013
208134,1.291008,15000000,151831537,Jackass Presents: Bad Grandpa,92,Comedy,2013-10-22,496,6.1,2013
119283,1.290891,35000000,46216641,Parker,118,Action|Crime,2013-01-23,1196,5.6,2013
82700,1.28446,130000000,243843127,After Earth,100,Science Fiction|Action|Adventure,2013-05-30,1792,5.1,2013
136795,1.2753809999999999,43000000,158674180,The Heat,117,Action|Comedy|Crime,2013-06-27,1166,6.6,2013
140823,1.261132,35000000,112544580,Saving Mr. Banks,125,Comedy|Drama|History,2013-11-16,811,7.3,2013
59859,1.251506,28000000,29000000,Kick-Ass 2,103,Action|Adventure|Crime,2013-07-17,1479,6.3,2013
157547,1.227417,5000000,44030246,Oculus,104,Horror,2013-09-08,665,6.2,2013
57201,1.21451,255000000,89289910,The Lone Ranger,149,Action|Adventure|Western,2013-07-03,1607,6.0,2013
82682,1.212556,60000000,105200903,Gangster Squad,113,Crime|Drama|Action|Thriller,2013-01-10,1352,6.1,2013
109431,1.200825,35000000,173965010,Identity Thief,111,Comedy|Crime,2013-02-07,1361,5.6,2013
86825,1.188033,12000000,12077441,Stoker,99,Drama|Horror|Thriller,2013-02-28,594,6.3,2013
152747,1.134425,9000000,6108720,All Is Lost,106,Action|Adventure|Drama,2013-10-18,463,6.5,2013
76617,1.1206209999999999,20000000,47241945,Texas Chainsaw 3D,92,Horror|Thriller,2013-01-03,302,5.4,2013
157386,1.116296,2500000,6854611,The Spectacular Now,95,Comedy|Drama|Romance,2013-08-02,669,6.8,2013
68727,1.114792,20000000,24261569,Trance,101,Thriller|Crime|Drama|Mystery,2013-03-27,666,6.4,2013
109443,1.1084370000000001,50000000,173649015,Anchorman 2: The Legend Continues,119,Comedy,2013-12-18,639,6.0,2013
68728,1.094958,200000000,491868548,Oz: The Great and Powerful,130,Fantasy|Adventure|Family,2013-03-07,2855,5.6,2013
77950,1.0892680000000001,135000000,282570682,Turbo,96,Animation|Family,2013-07-11,805,6.1,2013
136418,1.078745,20000000,8352885,Redemption,100,Action|Thriller,2013-05-07,415,5.7,2013
134374,1.0755700000000001,25000000,86175291,Pain & Gain,130,Thriller|Crime|Action,2013-04-18,1143,6.1,2013
72710,1.06549,44000000,63327201,The Host,125,Action|Adventure|Romance|Science Fiction|Thriller,2013-03-22,1399,6.0,2013
87516,1.064357,30000000,4861022,Oldboy,104,Drama|Thriller|Mystery|Action,2013-11-14,403,6.0,2013
130150,1.0559969999999999,18000000,20275812,Labor Day,111,Drama,2013-12-27,189,6.6,2013
132232,1.054366,15000000,146497771,Mama,100,Horror,2013-01-17,931,6.0,2013
169881,1.047604,32000000,57284237,The Physician,155,Adventure|Drama|History,2013-12-25,253,7.2,2013
144340,1.047374,13000000,18000000,Admission,107,Comedy|Drama|Romance,2013-03-21,230,5.4,2013
132363,1.031715,25000000,115922175,The Butler,132,Drama,2013-08-16,724,7.2,2013
87818,1.020237,6000000,32438988,Movie 43,90,Comedy,2013-01-01,564,4.4,2013
107811,1.010837,13000000,48065672,21 & Over,93,Comedy,2013-03-01,594,5.7,2013
68179,1.002527,40000000,74597643,Escape from Planet Earth,89,Animation|Comedy|Adventure|Family|Science Fiction,2013-02-14,242,5.8,2013
64807,0.9838049999999999,40000000,44907260,Grudge Match,113,Comedy,2013-12-25,280,6.0,2013
205601,0.976612,10900000,16505460,Belle,105,Drama,2013-09-08,138,7.1,2013
106747,0.9680340000000001,12000000,15008161,Machete Kills,107,Action|Crime|Thriller,2013-09-12,399,5.2,2013
112949,0.96795,28000000,97594140,Safe Haven,115,Romance,2013-02-07,591,6.8,2013
209403,0.9417110000000001,9500000,7800000,Bad Words,88,Comedy,2013-09-06,227,6.2,2013
96936,0.9394020000000001,15000000,19145732,The Bling Ring,90,Drama|Crime,2013-06-12,714,5.3,2013
169209,0.9379540000000001,11000000,3639345,Empire State,94,Action|Drama,2013-09-03,157,5.0,2013
119675,0.934716,23000000,15600000,Behind the Candelabra,118,Drama|Romance,2013-05-26,209,6.6,2013
109451,0.932599,78000000,248384621,Cloudy with a Chance of Meatballs 2,95,Animation|Family|Comedy,2013-09-26,637,6.4,2013
160588,0.9263899999999999,18000000,97505481,Blue Jasmine,98,Comedy|Drama,2013-07-25,680,6.9,2013
192145,0.9214379999999999,28000000,1021398,Third Person,137,Drama|Romance,2013-09-09,146,5.6,2013
139038,0.892454999999999,2500000,60141683,A Haunted House,86,Comedy|Horror,2013-01-11,345,5.5,2013
77987,0.890458,4800000,10337387,Only God Forgives,90,Drama|Thriller|Crime,2013-05-30,562,5.3,2013
109421,0.886993,30000000,63372757,Side Effects,106,Thriller|Crime|Drama,2013-02-07,987,6.3,2013
152742,0.8736879999999989,13500000,19255873,La migliore offerta,124,Drama|Romance|Crime|Mystery,2013-01-01,389,7.7,2013
124459,0.869067,30000000,27437881,The Incredible Burt Wonderstone,100,Comedy,2013-03-14,587,5.2,2013
103731,0.8646969999999989,10000000,21587700,Mud,130,Drama,2013-05-01,739,6.9,2013
127560,0.859276,18000000,22309223,The Railway Man,116,Drama|History,2013-12-26,181,6.6,2013
98357,0.8444659999999989,56000000,19701164,Broken City,109,Thriller|Crime|Drama,2013-01-18,438,5.7,2013
77951,0.816581,80000000,126546518,Walking With Dinosaurs,87,Animation|Family|Adventure,2013-12-18,92,5.0,2013
109491,0.787443,60000000,60052138,Beautiful Creatures,124,Fantasy|Drama|Romance,2013-02-13,650,5.5,2013
199373,0.784571,27220000,5496951,The Frozen Ground,105,Thriller|Crime,2013-07-18,304,6.2,2013
77931,0.782462,105000000,347434178,The Smurfs 2,105,Fantasy|Family|Comedy|Animation,2013-07-30,498,5.5,2013
152599,0.7794479999999989,16000000,5867686,The Immigrant,120,Drama|Romance,2013-07-03,163,6.0,2013
109410,0.774149,40000000,95020213,42,128,Drama,2013-04-12,648,6.8,2013
77805,0.765495,10000000,1585582,Lovelace,92,Drama,2013-08-08,147,6.0,2013
147773,0.7523270000000001,4600000,23198652,The Way Way Back,103,Comedy|Drama,2013-06-06,490,7.1,2013
162903,0.751379,28000000,8555008,The Fifth Estate,128,Drama|Thriller,2013-10-11,231,5.6,2013
190955,0.744185,25500000,2415472,Blood Ties,128,Thriller|Crime|Drama,2013-08-22,125,5.8,2013
76170,0.734349,120000000,415440673,The Wolverine,126,Action|Science Fiction|Adventure|Fantasy,2013-07-23,2986,6.4,2013
134411,0.733975,35000000,42930462,Snitch,112,Thriller|Drama,2013-02-21,917,5.7,2013
175574,0.732485,55000000,110000000,Free Birds,91,Animation|Comedy|Family,2013-10-30,185,5.8,2013
129670,0.724877,12000000,17654912,Nebraska,115,Drama|Adventure,2013-09-21,400,7.3,2013
4258,0.7232770000000001,20000000,78378744,Scary Movie 5,86,Comedy,2013-04-11,532,4.6,2013
76544,0.707968,25000000,2054941,Man of Tai Chi,105,Action|Drama,2013-07-04,193,5.6,2013
175528,0.7071970000000001,8500000,22456509,Baggage Claim,96,Comedy,2013-09-27,65,5.8,2013
152737,0.687654,25000000,74188937,August: Osage County,121,Comedy|Drama,2013-12-26,307,6.8,2013
132344,0.639506,3000000,11176469,Before Midnight,108,Romance|Drama,2013-04-05,346,7.1,2013
227348,0.625753,5000000,86362372,Paranormal Activity: The Marked Ones,84,Horror|Thriller,2013-12-31,283,5.3,2013
115782,0.598453,12000000,35931410,Jobs,128,Drama|History,2013-08-16,908,6.0,2013
145135,0.596009,3500000,25174316,Dark Skies,97,Science Fiction|Thriller|Horror,2013-02-21,404,6.0,2013
