id,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year
14788,0.188153,1600000,0,Bubble,73,Drama|Crime|Mystery,2005-09-03,15,6.6,2005
13222,0.021811,0,0,The Devil and Daniel Johnston,110,Documentary,2005-01-23,12,8.3,2005
18484,0.021261000000000002,0,634074,Wassup Rockers,111,Drama,2005-09-12,12,5.9,2005
31329,0.000973,0,0,Mon petit doigt m'a dit...,105,Comedy|Mystery,2005-04-13,13,5.7,2005
33081,0.001983,0,0,Paheli,141,Drama|Thriller|Science Fiction|Romance|Foreign,2005-06-24,13,6.2,2005
834,5.838503,50000000,111340801,Underworld: Evolution,106,Fantasy|Action|Science Fiction|Thriller,2006-01-12,1015,6.3,2006
58,4.205992,200000000,1065659812,Pirates of the Caribbean: Dead Man's Chest,151,Adventure|Fantasy|Action,2006-06-20,3181,6.8,2006
920,3.941265,120000000,461983149,Cars,117,Animation|Adventure|Comedy|Family,2006-06-08,2336,6.4,2006
36557,3.7895800000000004,150000000,599045960,Casino Royale,144,Adventure|Action|Thriller,2006-11-14,2738,7.1,2006
591,3.655536,125000000,758239851,The Da Vinci Code,149,Thriller|Mystery,2006-05-17,1585,6.4,2006
9762,3.206696,12000000,114194847,Step Up,104,Music|Drama|Romance|Crime,2006-08-11,619,6.7,2006
950,3.145562,80000000,660940780,Ice Age: The Meltdown,91,Animation|Family|Comedy|Adventure,2006-03-23,1775,6.4,2006
956,3.098051,150000000,397850012,Mission: Impossible III,126,Adventure|Action|Thriller,2006-05-03,1363,6.3,2006
350,3.03143,35000000,326551094,The Devil Wears Prada,109,Comedy|Drama|Romance,2006-06-30,1773,7.0,2006
1422,2.81975,90000000,289847354,The Departed,151,Drama|Thriller|Crime,2006-10-05,2635,7.7,2006
1581,2.606305,85000000,194168700,The Holiday,136,Comedy|Romance,2006-12-08,748,6.7,2006
1124,2.5820950000000003,40000000,109676311,The Prestige,130,Drama|Mystery|Thriller,2006-10-19,2519,7.8,2006
1593,2.313345,110000000,574480841,Night at the Museum,108,Action|Adventure|Comedy|Family|Fantasy,2006-10-20,1572,6.2,2006
1164,2.160936,25000000,135330182,Babel,143,Drama,2006-09-08,606,6.7,2006
9693,2.1083689999999997,76000000,69959751,Children of Men,109,Drama|Action|Thriller|Science Fiction,2006-09-22,1211,7.3,2006
8275,2.03408,0,0,American Pie Presents: The Naked Mile,97,Comedy,2006-12-07,289,5.3,2006
1452,1.9573310000000002,270000000,391081192,Superman Returns,154,Adventure|Fantasy|Action|Science Fiction,2006-06-28,834,5.3,2006
496,1.9307349999999999,18000000,261572744,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,82,Comedy,2006-11-02,979,6.4,2006
9339,1.8887459999999998,82500000,237681299,Click,107,Comedy|Drama|Fantasy|Romance,2006-06-22,1273,5.9,2006
10010,1.8525029999999998,0,0,Brother Bear 2,75,Animation|Comedy|Family|Adventure|Fantasy,2006-08-16,172,6.4,2006
9767,1.76935,52000000,204999686,The Break-Up,106,Romance|Comedy,2006-06-01,520,5.5,2006
388,1.7472560000000001,45000000,184376254,Inside Man,129,Crime|Drama|Thriller,2006-03-23,990,7.2,2006
7518,1.6152440000000001,80000000,155019340,Over the Hedge,83,Comedy|Animation|Family,2006-04-22,617,6.2,2006
1427,1.6128,50000000,132180323,Perfume: The Story of a Murderer,147,Crime|Fantasy|Drama,2006-09-13,647,7.0,2006
1372,1.60314,100000000,170877916,Blood Diamond,143,Drama|Thriller|Action,2006-12-07,1394,7.2,2006
7457,1.5681200000000002,0,15309302,Alpha Dog,122,Crime|Drama,2006-01-27,265,6.5,2006
1948,1.526073,12000000,42931041,Crank,88,Action|Thriller|Crime,2006-08-31,732,6.5,2006
186,1.5203870000000002,27000000,56308881,Lucky Number Slevin,110,Drama|Thriller|Crime|Mystery,2006-02-24,787,7.3,2006
9036,1.51114,40000000,120455994,Eight Below,120,Adventure|Drama|Family,2006-02-17,328,6.6,2006
9286,1.498538,25000000,117719158,Final Destination 3,93,Horror|Mystery,2006-02-10,535,5.8,2006
588,1.4983520000000001,50000000,97607453,Silent Hill,125,Horror|Mystery,2006-04-21,580,6.3,2006
9655,1.470711,20000000,33889159,She's the Man,105,Comedy|Drama|Family|Romance,2006-03-17,395,6.3,2006
1381,1.432839,35000000,15304890,The Fountain,96,Drama|Adventure|Science Fiction|Romance,2006-09-06,371,6.7,2006
9836,1.411147,100000000,384335608,Happy Feet,108,Music|Animation|Comedy|Family,2006-11-16,876,5.8,2006
1246,1.409773,24000000,155721132,Rocky Balboa,102,Drama,2006-12-20,455,6.4,2006
10032,1.4011049999999898,0,6086508,Van Wilder 2: The Rise of Taj,97,Comedy,2006-12-01,117,5.1,2006
11619,1.390297,149000000,64459316,Flushed Away,85,Adventure|Animation|Comedy|Family,2006-10-22,488,6.0,2006
9904,1.363623,80000000,37384046,The Wild,94,Family|Animation,2006-03-06,137,5.2,2006
7551,1.35007,75000000,180557550,DÃ©jÃ  Vu,126,Action|Thriller|Science Fiction,2006-11-21,862,6.5,2006
2486,1.2962719999999999,100000000,249288105,Eragon,104,Fantasy|Action|Adventure|Family,2006-12-14,536,4.8,2006
2044,1.259442,40000000,114830111,The Lake House,99,Romance|Drama|Mystery,2006-06-16,389,6.3,2006
4257,1.2418360000000002,45000000,178262620,Scary Movie 4,83,Comedy,2006-04-13,368,5.3,2006
9297,1.235478,75000000,140175006,Monster House,91,Animation|Comedy|Family|Fantasy,2006-07-21,501,6.3,2006
10947,1.223392,4200000,0,High School Musical,98,Comedy|Drama|Family|Music|TV Movie,2006-01-20,524,6.0,2006
6877,1.223177,50000000,88715192,Failure to Launch,97,Comedy,2006-03-10,242,5.6,2006
1579,1.21726,40000000,120175290,Apocalypto,139,Thriller|Action|Adventure|Drama,2006-12-07,667,7.1,2006
9906,1.211868,50000000,55181129,The Ant Bully,88,Fantasy|Adventure|Animation|Comedy|Family,2006-07-27,228,5.5,2006
9792,1.2083899999999999,15000000,69623713,The Hills Have Eyes,107,Horror|Thriller,2006-03-10,359,6.0,2006
9513,1.207359,0,141702264,Garfield 2,78,Animation|Comedy|Family,2006-06-15,260,5.2,2006
10025,1.194602,28000000,38159905,Just My Luck,103,Comedy|Drama|Family|Fantasy|Romance,2006-05-12,271,5.7,2006
1247,1.18228,85000000,59908565,The Good Shepherd,167,Drama|Thriller|History,2006-12-11,174,5.9,2006
9920,1.1334,30000000,31070211,Ultraviolet,88,Science Fiction|Action|Thriller,2006-03-03,256,5.0,2006
7985,1.117768,15000000,0,Penelope,103,Fantasy|Comedy|Romance,2006-03-01,220,6.4,2006
82,1.114239,135000000,163794509,Miami Vice,134,Action|Adventure|Crime|Thriller,2006-07-27,283,5.7,2006
9293,1.110072,18000000,41009669,John Tucker Must Die,87,Comedy,2006-07-27,206,6.0,2006
9044,1.1094110000000001,31000000,28000000,Tristan & Isolde,125,Drama,2006-04-07,123,6.2,2006
3683,1.103135,90000000,65900249,Flags of Our Fathers,132,War|Drama|History,2006-10-19,308,6.7,2006
1378,1.102933,2000000,5179037,Shortbus,101,Romance|Drama|Comedy,2006-05-20,78,6.5,2006
4351,1.099328,21000000,0,Bordertown,112,Crime|Drama|Mystery,2006-05-18,33,6.1,2006
9975,1.057194,50000000,69834815,Curious George,86,Adventure|Animation|Comedy|Family,2006-02-10,68,5.8,2006
9708,1.0389540000000002,40000000,38755073,The Wicker Man,102,Mystery|Thriller|Horror,2006-09-01,179,4.0,2006
7516,1.027989,17000000,57103895,Smokin' Aces,109,Action|Comedy|Crime|Thriller,2006-12-09,306,6.3,2006
15163,1.01535,0,0,Amazing Grace,117,Drama,2006-09-16,54,6.7,2006
9530,0.987722,50000000,87528173,RV,99,Comedy|Family|Adventure,2006-04-28,251,5.7,2006
9918,0.9781489999999999,0,42647449,Glory Road,118,Drama,2006-01-13,66,7.1,2006
11170,0.969469,65000000,43545364,We Are Marshall,124,Drama,2006-12-12,107,6.5,2006
1491,0.965931,40000000,86915017,The Illusionist,110,Fantasy|Drama|Thriller|Romance,2006-08-18,967,7.0,2006
12096,0.956715,0,0,The Pink Panther,93,Action|Comedy|Crime|Mystery|Family,2006-01-18,307,5.6,2006
9988,0.9414809999999999,17500000,19179969,Beerfest,110,Comedy,2006-08-25,88,5.8,2006
1441,0.92958,25000000,5549200,The Contract,96,Drama|Action|Thriller|Crime,2006-04-05,90,5.4,2006
1717,0.928134,55000000,9450897,All the King's Men,125,Drama|Thriller,2006-09-10,51,5.4,2006
9035,0.921035,15500000,0,Slither,95,Comedy|Horror|Science Fiction,2006-03-31,133,6.1,2006
11565,0.920528,40000000,138259062,Big Momma's House 2,99,Comedy|Crime,2006-01-26,231,5.6,2006
3093,0.916551,70000000,38629478,Basic Instinct 2,114,Crime|Mystery|Thriller,2006-03-29,101,4.5,2006
2295,0.913299,5000000,26888376,Clerks II,97,Comedy,2006-05-25,195,6.9,2006
9718,0.9128709999999999,72500000,162966177,Talladega Nights: The Ballad of Ricky Bobby,116,Comedy,2006-08-04,274,6.2,2006
15255,0.9128629999999999,0,0,Undisputed II: Last Man Standing,93,Action|Crime|Thriller,2006-04-11,67,7.1,2006
1402,0.8909090000000001,55000000,307077295,The Pursuit of Happyness,117,Drama,2006-12-14,1392,7.5,2006
1887,0.883222,40000000,60474340,Marie Antoinette,123,Drama|History,2006-05-24,363,6.5,2006
9959,0.8756299999999989,37665000,14655628,Freedomland,113,Drama|Thriller|Crime|Mystery,2006-02-17,44,5.3,2006
15860,0.8733569999999989,0,0,Lung fu moon,94,Action|Thriller,2006-07-27,33,6.9,2006
9969,0.866667,0,47231070,Deck the Halls,93,Comedy|Family,2006-11-22,63,5.1,2006
14784,0.854533,0,3669465,The Fall,117,Adventure|Fantasy|Drama,2006-09-09,242,7.7,2006
1523,0.850959,6000000,48027970,The Last King of Scotland,121,Drama,2006-09-01,274,7.3,2006
214,0.849096,10000000,163876815,Saw III,108,Horror|Thriller|Crime,2006-10-27,538,6.0,2006
7512,0.848086,30000000,495303,Idiocracy,84,Adventure|Comedy|Science Fiction,2006-09-01,326,6.1,2006
9353,0.840205,32000000,80197993,Nacho Libre,92,Comedy|Family,2006-06-16,214,5.5,2006
9676,0.8384309999999989,50000000,49111202,The Black Dahlia,121,Drama,2006-09-15,151,5.8,2006
9973,0.826291,9000000,0,Air Buddies,80,Comedy|Family|Science Fiction,2006-12-12,31,5.5,2006
503,0.826011,160000000,181674817,Poseidon,99,Adventure|Action|Drama|Thriller,2006-05-12,313,5.3,2006
9310,0.793804,17000000,7314027,American Dreamz,107,Comedy|Drama|Family,2006-03-04,43,4.6,2006
14620,0.7930590000000001,0,0,The Butterfly Effect 2,95,Drama|Science Fiction|Thriller,2006-10-10,146,4.4,2006
14611,0.79178,0,7900000,Ultimate Avengers 2,73,Animation|Action|Science Fiction,2006-08-08,39,6.3,2006
18615,0.788266,16800000,2281089,Fur: An Imaginary Portrait of Diane Arbus,122,Drama|Mystery|Romance,2006-08-30,33,6.3,2006
1819,0.780687,54000000,130431368,"You, Me and Dupree",108,Comedy|Romance,2006-07-14,242,5.3,2006
773,0.7785890000000001,8000000,100523181,Little Miss Sunshine,102,Comedy|Drama,2006-07-26,952,7.3,2006
9072,0.773044,64000000,101595121,Little Man,98,Comedy|Crime,2006-08-31,143,5.6,2006
9948,0.76252,24000000,0,The Fox and the Hound 2,69,Adventure|Animation|Comedy|Family,2006-11-09,59,5.6,2006
21316,0.751428,0,0,Leroy & Stitch,73,Animation|Comedy|Family,2006-06-23,34,6.6,2006
2447,0.750786,35000000,0,The Nativity Story,101,Drama|History,2006-12-01,16,6.5,2006
9794,0.743703,12000000,38368909,Employee of the Month,103,Comedy|Romance,2006-10-06,82,5.4,2006
806,0.7277520000000001,25000000,119188334,The Omen,110,Drama|Horror|Thriller,2006-06-06,154,5.2,2006
1251,0.723825,19000000,68673228,Letters from Iwo Jima,141,Action|Adventure|Drama|War,2006-12-19,292,6.9,2006
19595,0.720101,0,0,Shark Bait,77,Animation|Family,2006-07-07,25,4.9,2006
3509,0.7154510000000001,8500000,5480996,A Scanner Darkly,100,Animation|Science Fiction|Thriller,2006-05-25,282,6.7,2006
9817,0.715437,0,0,Save the Last Dance 2,90,Drama|Family|Romance,2006-10-10,46,5.3,2006
1262,0.713697,30000000,53653224,Stranger Than Fiction,113,Comedy|Drama|Fantasy|Romance,2006-09-09,378,6.9,2006
1852,0.711674,63000000,162945894,World Trade Center,128,Drama|History|Thriller,2006-08-09,240,5.9,2006
13767,0.709677,0,84500122,The Santa Clause 3: The Escape Clause,98,Comedy|Family|Adventure,2006-11-01,143,5.1,2006
9726,0.70435,35000000,42064105,A Good Year,118,Comedy|Drama|Romance,2006-09-09,199,6.4,2006
9592,0.704242,1200000,0,Open Water 2: Adrift,94,Drama|Horror|Thriller,2006-07-10,67,5.0,2006
14202,0.703833,19400000,0,The Painted Veil,125,Drama|Romance,2006-12-09,159,6.9,2006
313,0.702198,12000000,1381665,Snow Cake,112,Romance|Drama,2006-02-09,23,7.4,2006
37725,0.701814,15500000,7385434,Itâ€™s a Boy Girl Thing,95,Comedy,2006-12-26,127,6.2,2006
10073,0.6982970000000001,20000000,48548426,Date Movie,83,Comedy,2006-02-17,103,3.9,2006
9788,0.692543,23000000,38505009,Accepted,93,Comedy,2006-08-18,229,6.1,2006
9900,0.689946,0,6538177,Grandma's Boy,94,Comedy,2006-01-06,116,6.6,2006
7484,0.685491,85000000,197309027,Open Season,83,Adventure|Animation|Family,2006-09-29,395,6.1,2006
25676,0.682902,0,0,Bo bui gai wak,126,Drama|Action|Comedy,2006-09-28,61,6.4,2006
9907,0.674705,51000000,72779000,Barnyard,90,Animation|Comedy|Family,2006-08-04,124,5.3,2006
9828,0.67078,3700000,3338228,Unknown,98,Crime|Drama|Mystery|Thriller,2006-11-03,44,6.4,2006
10741,0.654177999999999,0,0,Bobby,120,History|Drama,2006-09-05,58,5.8,2006
1125,0.6477,70000000,154937680,Dreamgirls,134,Drama,2006-12-25,146,6.5,2006
326,0.646745,33000000,62022014,Snakes on a Plane,105,Horror|Action|Crime|Thriller,2006-08-06,236,5.2,2006
4441,0.642848,0,2077763,Candy,116,Drama|Romance,2006-02-15,75,6.9,2006
8998,0.641047,6500000,13368437,Friends with Money,88,Drama|Comedy|Romance,2006-09-07,67,5.0,2006
12094,0.638444,11000000,72778712,Jackass Number Two,95,Action|Comedy|Documentary,2006-09-22,180,6.4,2006
4643,0.632875,70000000,55011732,The Guardian,139,Action,2006-09-28,212,7.0,2006
10063,0.632401,0,1675484,The Breed,90,Horror,2006-05-17,39,4.9,2006
4723,0.631574,17000000,374743,Southland Tales,144,Action|Adventure|Comedy|Drama|Science Fiction,2006-05-15,79,4.9,2006
9615,0.62873,85000000,158468292,The Fast and the Furious: Tokyo Drift,104,Action|Crime|Drama|Thriller,2006-06-03,1074,6.1,2006
11652,0.621317,0,57806952,Invincible,105,Drama,2006-08-25,125,6.5,2006
13967,0.620633,30000000,35078241,Miss Potter,92,Drama|Family|Romance,2006-12-03,81,6.2,2006
9682,0.614854,38000000,29907685,Pulse,90,Horror|Thriller,2006-08-11,71,5.1,2006
13205,0.609691,0,0,Bambi II,72,Animation|Drama|Family,2006-02-01,109,5.9,2006
7874,0.609408,15000000,10903846,Black Snake Moan,116,Drama,2006-12-08,110,6.3,2006
11515,0.606808,50000000,9448082,Goya's Ghosts,114,Drama,2006-11-08,46,6.7,2006
17700,0.60407,0,0,Deep Sea 3D,41,Documentary,2006-03-03,16,5.7,2006
10115,0.60214,0,0,Stick It,105,Comedy|Drama,2006-04-21,82,6.0,2006
13722,0.5935600000000001,15000000,0,Mercenary for Justice,91,Action|Thriller,2006-04-25,12,4.5,2006
9903,0.589842,25000000,11772461,The Hoax,116,Comedy|Drama,2006-10-14,22,6.5,2006
8975,0.5828760000000001,20000000,22165608,The Marine,92,Action|Adventure|Drama|Thriller,2006-10-13,94,5.0,2006
8997,0.575781,0,0,Hollow Man II,91,Horror|Action|Thriller|Science Fiction,2006-05-23,32,5.1,2006
11908,0.574533,0,0,Hatchet,83,Comedy|Horror,2006-04-27,67,5.3,2006
7510,0.569422999999999,12000000,6754898,Running with Scissors,116,Drama|Comedy,2006-10-27,35,5.6,2006
10067,0.56593,50000000,61112916,The Shaggy Dog,98,Comedy|Family,2006-03-09,73,4.6,2006
9978,0.564215999999999,40000000,23937870,Stormbreaker,93,Adventure|Action|Family,2006-07-21,120,5.0,2006
16781,0.552267,6000000,57231524,Madea's Family Reunion,110,Drama|Comedy|Romance,2006-02-24,63,6.0,2006
14171,0.546519,12000000,0,Home of the Brave,106,Action|Drama,2006-12-15,27,5.7,2006
9756,0.546313,0,0,Half Light,110,Thriller,2006-01-17,27,5.9,2006
1440,0.5447930000000001,26000000,0,Little Children,136,Romance|Drama,2006-10-06,111,6.3,2006
9957,0.5383600000000001,0,0,The Benchwarmers,80,Comedy,2006-04-07,132,5.4,2006
1123,0.537204,0,4291965,Catch a Fire,101,Action|Drama|Thriller,2006-10-27,11,6.3,2006
9986,0.5366310000000001,85000000,144,Charlotte's Web,97,Comedy|Family|Fantasy,2006-12-15,161,6.0,2006
12763,0.530814,30000000,34742066,Take the Lead,108,Music,2006-03-17,79,6.4,2006
14113,0.529881,35000000,12506188,Zoom,83,Fantasy|Comedy|Family,2006-08-11,84,5.1,2006
18843,0.5264260000000001,0,0,Dr. Dolittle 3,95,Comedy|Family|Fantasy,2006-04-25,48,4.8,2006
13285,0.523882,0,0,Barbie Fairytopia: Mermaidia,75,Animation|Family|Adventure|Fantasy,2006-03-14,46,6.3,2006
3602,0.520258,0,0,I'll Always Know What You Did Last Summer,92,Horror,2006-06-24,43,3.8,2006
14191,0.514836,12000000,23006849,Aquamarine,104,Fantasy|Romance|Family|Comedy,2006-03-03,216,5.9,2006
14208,0.5133260000000001,0,0,The Librarian: Return to King Solomon's Mines,92,Fantasy|Action|Adventure,2006-10-09,61,5.7,2006
9914,0.51175,0,0,Shadow Man,91,Action|Adventure|Thriller,2006-09-06,11,4.6,2006
9952,0.508401,10000000,7177143,Rescue Dawn,126,Adventure|Drama|War,2006-09-09,158,6.6,2006
1116,0.5014310000000001,6500000,22889018,The Wind That Shakes the Barley,124,Drama|History|War,2006-05-18,71,6.5,2006
9843,0.499069,0,0,Big Nothing,86,Drama|Action|Comedy|Thriller|Crime,2006-12-01,55,6.5,2006
2207,0.49670299999999995,55000000,65664721,16 Blocks,105,Action|Adventure|Crime|Thriller,2006-03-01,404,6.1,2006
512,0.48989799999999994,4000000,31584901,Scoop,96,Comedy|Mystery,2006-07-27,208,6.2,2006
14062,0.48826499999999995,5000000,0,Calibre 45,101,Drama|Crime|Thriller,2006-11-30,22,5.2,2006
17379,0.4819,45000000,38399961,Last Holiday,112,Adventure|Comedy|Drama,2006-01-13,72,6.4,2006
7511,0.479749,20000000,0,The Last Kiss,115,Comedy|Drama|Romance,2006-09-10,61,5.5,2006
1259,0.467297,15000000,49469904,Notes on a Scandal,92,Drama|Romance,2006-12-25,119,6.3,2006
9829,0.46315500000000004,15000000,76286096,United 93,111,Drama|History|Crime|Thriller|Action,2006-04-28,180,6.6,2006
13185,0.46186499999999997,994000,165000,Kidulthood,89,Drama,2006-03-03,25,6.5,2006
9053,0.45811199999999996,21000000,480314,DOA: Dead or Alive,87,Adventure|Action|Thriller,2006-09-07,116,4.9,2006
15363,0.45297,0,11400000,Something New,99,Comedy|Drama|Romance,2006-01-29,26,6.2,2006
1165,0.45121700000000003,15000000,123384128,The Queen,103,Drama,2006-09-15,159,6.6,2006
9520,0.44964,0,0,The Thief Lord,98,Adventure|Family|Foreign,2006-01-04,36,5.7,2006
5820,0.441629,60000000,77920346,The Sentinel,108,Action|Thriller|Crime,2006-04-19,112,5.6,2006
9784,0.440529,0,0,Man About Town,96,Comedy|Drama|Romance,2006-06-08,22,4.8,2006
182,0.437529,32000000,5914908,The Good German,108,War|Crime|Drama|Mystery|Romance,2006-12-08,46,5.8,2006
9664,0.43545100000000003,60000000,17800000,Flyboys,140,Action|Adventure|Drama|History|Romance,2006-09-22,179,6.1,2006
4474,0.43450500000000003,0,60896147,My Super Ex-Girlfriend,95,Fantasy|Drama|Action|Comedy|Crime,2006-06-20,257,4.9,2006
7304,0.433874,15000000,9500000,Running Scared,122,Action|Crime|Drama|Thriller,2006-01-06,174,6.8,2006
1253,0.428237,0,8974829,Breaking and Entering,129,Drama|Romance,2006-12-15,29,6.5,2006
61717,0.425339,6000000,0,Wendy Wu: Homecoming Warrior,90,Action|Adventure|Family|TV Movie,2006-06-16,43,5.4,2006
1252,0.412369,0,0,Lonely Hearts,108,Drama|Thriller|Crime|Romance,2006-04-30,42,5.9,2006
10051,0.407429,0,0,Fauteuils d'orchestre,106,Romance|Comedy|Drama|Foreign,2006-02-15,19,6.2,2006
8588,0.406639,0,0,Shooting Dogs,115,Drama|History,2006-03-08,16,6.5,2006
13668,0.405681,25000000,16158487,Catch and Release,111,Comedy|Drama|Romance,2006-10-20,58,6.0,2006
1975,0.405342,20000000,39143839,The Grudge 2,102,Horror|Thriller,2006-10-13,151,5.3,2006
10781,0.402934,16000000,0,The Texas Chainsaw Massacre: The Beginning,91,Horror,2006-10-06,207,5.7,2006
15714,0.395831,0,0,Like Minds,110,Mystery|Thriller|Crime|Horror,2006-08-10,16,6.6,2006
14458,0.389669,8000000,0,Altered,88,Horror|Science Fiction|Thriller,2006-01-01,21,4.7,2006
5072,0.389212,0,0,Severance,96,Horror|Comedy|Thriller,2006-05-19,66,6.3,2006
19167,0.38862399999999997,0,0,Second In Command,91,Action|Adventure|Thriller,2006-05-02,17,5.1,2006
12225,0.386756,0,2294291,Cashback,102,Drama|Comedy|Romance,2006-09-10,203,6.7,2006
13197,0.384988,8000000,143451,10th & Wolf,107,Action|Crime|Drama|Mystery|Thriller,2006-02-19,12,6.0,2006
1590,0.381198,11000000,0,Copying Beethoven,104,Drama,2006-11-10,24,5.9,2006
9754,0.3804,45000000,82800000,Firewall,105,Thriller,2006-02-10,145,5.4,2006
13249,0.46306800000000004,18000000,1196307,Seraphim Falls,115,Western|Drama,2006-09-13,65,5.8,2006
2357,0.375934,0,580527,10 Items or Less,81,Comedy|Drama,2006-09-11,23,6.8,2006
14624,0.374486,0,0,The Ultimate Gift,114,Romance|Drama|Family,2006-10-20,43,6.8,2006
17028,0.374285,0,0,Eating Out 2: Sloppy Seconds,79,Comedy|Romance,2006-01-01,17,5.7,2006
15213,0.370019,0,16627188,Everyone's Hero,88,Action|Adventure|Animation|Comedy|Drama,2006-09-15,30,5.6,2006
13075,0.36789299999999997,2000000,622806,Sherrybaby,96,Drama,2006-09-08,14,6.5,2006
13495,0.500077,24000000,23321954,Alatriste,145,Action,2006-09-01,31,5.7,2006
2179,0.8771909999999989,22000000,13405595,Tenacious D in The Pick of Destiny,93,Comedy|Music,2006-11-22,206,6.2,2006
1249,0.36194899999999997,0,16803753,Hollywoodland,126,Drama|Thriller|Crime,2006-08-31,37,6.1,2006
14609,0.36191100000000004,0,6700000,Ultimate Avengers,72,Action|Animation|Science Fiction,2006-02-21,51,6.4,2006
9782,0.360617,0,0,The Night Listener,91,Drama|Thriller,2006-02-12,15,4.7,2006
9895,0.360145,20000000,41237648,Man of the Year,115,Comedy|Drama|Romance|Thriller,2006-10-09,64,5.4,2006
19100,0.358059,0,0,Nos jours heureux,103,Comedy|Family,2006-06-28,115,7.1,2006
9954,0.357462,20000000,37597471,The Covenant,97,Action|Adventure|Fantasy|Horror|Science Fiction,2006-09-08,164,5.2,2006
16774,0.357119,0,0,Hellboy Animated: Sword of Storms,73,TV Movie|Fantasy|Animation|Action|Thriller,2006-10-28,16,5.5,2006
10005,0.35581599999999997,0,0,Behind Enemy Lines II: Axis of Evil,96,Action|Adventure|Thriller,2006-10-17,21,4.7,2006
14542,0.310895,0,0,Jeff Dunham: Arguing with Myself,76,Comedy,2006-04-11,18,6.4,2006
9950,0.35186999999999996,0,0,Find Me Guilty,125,Drama|Action|Comedy|Crime,2006-03-16,61,6.3,2006
9841,0.350497,0,0,Rest Stop,80,Horror|Thriller,2006-10-07,28,5.0,2006
24180,0.345569,0,0,NapolÃ©on (et moi),110,Comedy|War|History,2006-10-13,11,4.9,2006
8436,0.34202,0,0,La tourneuse de pages,85,Drama|Music,2006-08-09,18,6.5,2006
5393,0.340571,0,0,Happily N'Ever After,75,Fantasy|Animation|Comedy|Science Fiction|Family,2006-09-14,55,4.4,2006
14474,0.339084,5000000,0,The Oh in Ohio,88,Comedy|Drama|Romance,2006-03-30,14,5.6,2006
10053,0.33726799999999996,15000000,66966987,When a Stranger Calls,87,Horror|Thriller,2006-02-03,123,5.4,2006
9672,0.33058200000000004,13000000,1151330,Infamous,110,Drama,2006-11-16,24,5.5,2006
12795,0.32548499999999997,500000,745327,Another Gay Movie,92,Comedy|Romance,2006-04-28,28,5.1,2006
14219,0.323679,0,0,Skinwalkers,110,Fantasy|Action|Horror,2006-03-20,32,4.6,2006
6641,0.44593599999999994,0,0,Love and Other Disasters,91,Comedy|Romance,2006-09-09,54,5.7,2006
14194,0.32090799999999997,11000000,46396427,Dhoom 2,147,Drama|Action|Thriller|Crime,2006-11-24,43,6.5,2006
9656,0.312729,9000000,21510851,Black Christmas,84,Horror|Thriller,2006-12-25,44,5.3,2006
5172,0.312609,13000000,11130889,The Astronaut Farmer,104,Adventure|Comedy|Drama|Science Fiction,2006-10-15,49,6.2,2006
10886,0.31006300000000003,8000000,0,La Sconosciuta,118,Drama|Mystery,2006-10-09,21,7.5,2006
8324,0.309824,0,0,Fast Food Nation,116,Comedy|Drama|Thriller,2006-05-16,51,5.7,2006
14453,0.308248,0,0,Slipp Jimmy Fri,86,Animation|Comedy|Foreign,2006-04-21,11,4.9,2006
37924,0.30746,0,0,Sweeney Todd,90,Drama|Horror|Thriller|Music,2006-01-03,18,6.4,2006
10288,0.30727899999999997,8000000,426224,Fido,91,Romance|Comedy|Drama|Horror,2006-09-07,61,6.7,2006
10790,0.23103,0,0,The Abandoned,99,Horror|Thriller,2006-09-11,18,5.2,2006
13960,0.30357399999999896,20000000,21170563,ATL,105,Drama,2006-03-31,14,5.3,2006
7859,0.49022899999999997,700000,0,Half Nelson,107,Drama,2006-08-11,117,6.2,2006
12526,0.300525,4000000,8059140,Bug,102,Horror|Thriller,2006-05-19,61,5.6,2006
9650,0.298379,0,0,Hard Luck,101,Crime|Drama|Thriller,2006-08-22,12,5.3,2006
9697,0.298124,75000000,42285169,Lady in the Water,110,Drama|Thriller|Fantasy|Mystery,2006-07-21,187,5.2,2006
18147,0.29743400000000003,26000000,0,Unaccompanied Minors,90,Comedy|Family,2006-12-08,33,5.3,2006
13689,0.294825,0,0,Peaceful Warrior,120,Drama|Romance,2006-03-30,35,7.3,2006
10961,0.29323899999999997,0,69136,Behind the Mask: The Rise of Leslie Vernon,92,Comedy|Horror|Thriller,2006-01-01,41,6.6,2006
19344,0.292225,900000,0,Loving Annabelle,76,Drama|Romance,2006-03-08,27,6.6,2006
24624,0.288752,15000000,0,The Detonator,91,Action|Thriller,2006-04-25,20,4.4,2006
10118,0.287483,0,11449638,Material Girls,97,Comedy|Drama|Romance,2006-08-18,83,4.8,2006
14823,0.224856,0,0,London to Brighton,85,Action|Crime|Drama|Foreign|Thriller,2006-12-01,12,6.0,2006
9766,0.282881,30000000,41480851,Gridiron Gang,125,Action|Adventure|Crime|Drama,2006-09-15,123,6.5,2006
9786,0.28091,0,0,Art School Confidential,102,Comedy|Drama,2006-11-10,31,6.3,2006
3603,0.440741,0,4946225,Black Sheep,87,Horror|Comedy,2006-09-09,88,5.5,2006
10085,0.276246,0,0,Unrest,88,Horror,2006-10-22,21,5.2,2006
